# CSV-File created with merge-csv.com
# -----------------------------------------------------------

articleId,displayName,pictureUrl,country,reportCount,commentSn,createdDate,contents/0/categoryId,contents/0/extData/content,isSelf,ext/likeCount/up,ext/likeCount/down,ext/replyCount,ext/liked,status
56168308,Mharyadi,,ID,0,100000194,1539567780322,text,Cebong pada kejang - kejang 😆,false,0,,,1,3
56168308,Dhian Ocha,,ID,0,100000166,1539567288502,text,Wapres gueeeeeh...😍😍😍😍,false,0,,,1,3
56168308,Muh Arif Rahman H,http://dl.profile.line-cdn.net/0h6MNnewXQaWJzF0WqixkWNU9SZw8EOW8qC3N1V1ZDNwVXJy80TiVyVFMUYAJXcnwyTHNzBFRFPlda,ID,0,100000152,1539567056885,text,"Mantap pak sandi, sehat selalu 😎",false,0,,,1,3
56168308,jianti,http://dl.profile.line-cdn.net/0hWwQ-EtlsCFhsVCVd0zN3D1ARBjUbeg4QFGcSbk9cBGFINx9ZBTtDa0pTUG5BbBsKAzZAO0pcVmwT,ID,0,100000274,1539569837633,text,"Sabar ya pak sandi, kmi ttp mendukung anda..
Klo org syirik sma kita, kita berbuat baikpun ttp di cela,dn buat org2 yg mrk suka borok di dpn matapun ttp ngga bsa mrk liat dn tercium..Love u pak sandi",false,0,,,,2
56168308,Dean,http://dl.profile.line-cdn.net/0hYaEF0NhGBk54PyuoZkV5GUR6CCMPEQAGAFhBew84Cy5XB0EeRQlOK1w6CytWCBNNRl0dIV83CC4C,ID,0,100000251,1539569087080,text,"Anies Baswedan masih lebih baik dari Jokowi, Jokowi kabur dari gubernur, sekarang malah banyak realisasi nya yang belum tercapai  utang janji2nya dah banyak, ntar di akhirat dituntut tuh...",false,0,,,,2
56168308,Robby Soloti,http://dl.profile.line-cdn.net/0m01b1de4b725188daa96236a64082c38b12d487343fbb,ID,0,100000183,1539567506031,text,Seperti badut sj,false,0,,,,2
56168308,Tia,http://dl.profile.line-cdn.net/0m03f94c4e7251292000e85abe300112fb7e10159b06ed,ID,0,100000182,1539567499902,text,Yha..ntr nutup jalan pula buat memfasilitasi pkl 😐,false,0,,,,2
56168308,Mel,,ID,0,100000181,1539567484794,text,Childish..,false,0,,,,2
56168308,Kholid,,ID,0,100000180,1539567472565,text,Lebay banget..... Sok merakyat gak jelas....  Coba petainya diganti sama buah Durian atau buah kawung....,false,0,,,,2
56168308,W-gunawan,http://dl.profile.line-cdn.net/0hazqWzf4wPlVMLhItETxBAnBrMDg7ADgdNB0hNWovMmxlTCsBdxh2NTl-YjE1FngLdkFwNm8uYjBj,ID,0,100000171,1539567350643,text,"Ulah dipilih jelema kitumah ngalilieurrrrr,,,kudu jadi pelawak,,tapi moal ayanu seuri da teu ramee",false,0,,,,2
56168308,andi,http://dl.profile.line-cdn.net/0hN6MNj9rQERlwNzy-SL9uTkxyH3QHGRdRCFlZfV1iTygKBQVGT1YNK1UwSCpdVVRHSQUNfVRjHyxV,ID,0,100000164,1539567284080,text,"yang pansos begini kalau dipilih bukan dia yang ditanyain kewarasanya,tapi orang orang yang milih.",false,0,,,,2
56168308,『skizaski』,http://dl.profile.line-cdn.net/0hNDVNfq5rEWtrNzwzK-ZuPFdyHwYcGRcjEwUODE0zTg4RUgE4UFdcC00xTlxCUgE8BFcMXRpgSFJH,ID,0,100000145,1539566928932,text,"*ＳＮＡＰ*
Yep. This one's going in my cringe compilation.",false,0,,,,2
56168308,agnes diana,http://dl.profile.line-cdn.net/0hEa7LbBlnGk4KNTejkYNlGTZwFCN9GxwGcgQBfS1lEHhyAVpMNltVKX9nES50AA0cM1ddKXxiEC13,ID,0,100000138,1539566751795,text,Popuri - harvestmoon,false,0,,,,2
56168308,maklampir,http://dl.profile.line-cdn.net/0h0hfOVOJ-b0dbNkKJzzoQEGdzYSosGGkPIwclIXdmNiciAXhBYAAhKSxkYyRwVnwZN1R1dnZkNnB-,ID,0,100000137,1539566747421,text,Sandi ksh contoh klo msyarakat mau perbaiki ekonomi a.l. dgn cara pake segompyok pete dikepalanya. Hal itu bisa mensejahterakan petani pete.,false,0,,,,2
56168308,Kelvin P T,http://dl.profile.line-cdn.net/0hlJI96-AAM2V0QB8MuZRMMkgFPQgDbjUtDCUpBFdAawZdInRjHCV-VlASbVIMJX1gSS54C1NHbwda,ID,0,100000135,1539566734206,text,Saya pengen pak Uno jadi Presiden meme Indonesia pokoknya sih,false,0,,,,2
56168308,Sonny,http://dl.profile.line-cdn.net/0hCPQgIIPjHH9sHjELeRFjKFBbEhIbMBo3FCsETk5OQ0sRKwgrUXwHHBlNEkcWK1wgVX5RTR5NFUlD,ID,0,100000092,1539566149809,text,"Kampanye terus menerus? Mohon maaf nih sebelumnya, bukan maksud menjelekan, tp bukannya pak sandi ini juga masih berstatus wakil gubernur jakarta ya? Pekerjaannya siapa yg kerjakan? Kage bunshin?",false,1,,,,2
56168308,Bhazri Hasan,http://dl.profile.line-cdn.net/0hQ20kD6RvDh0NEiG08HFxSjFXAHB6PAhVdSAVf30RV3gjIRxNMiRGfX0aWH8jJhtJZiNELC0SBy51,ID,0,100000190,1539567714178,text,Wkwkwk banyak CEBONG IRI DAN DENGKI. HAHASIAN,false,5,,,1,4
56168308,Nuel TLB,http://dl.profile.line-cdn.net/0hKwaAkY6zFFhcODhWFiRrD2B9GjUrFhIQJFpSOHtqTzt4XwZbN1sJOCkwQ2txCgcJMF9Zbn4xSW94,ID,0,100000128,1539566645483,text,2019 prabowo sandi ...👍👍,false,0,,,1,4
56168308,Om Joe,http://dl.profile.line-cdn.net/0h1m56BAWwbkIIT0MSSUYRFTQKYC9_YWgKcCx1dCxMMXNwfXpBMnkndCscOHIhK3sTMi8gJy8YNHN3,ID,0,100000040,1539516742506,text,Pasti yg koment golongan tukang nyinyir... kaya Anjiiiiing yg mau kawin nggonggong trs... hahahahhaha dasar para anjing,false,1,,,3,8
56168308,Dean,http://dl.profile.line-cdn.net/0hYaEF0NhGBk54PyuoZkV5GUR6CCMPEQAGAFhBew84Cy5XB0EeRQlOK1w6CytWCBNNRl0dIV83CC4C,ID,0,100000038,1539515118141,text,ah kebanyakan komentar orang2 pdip.disini...,false,0,,,4,10
56168308,diroastuti,http://dl.profile.line-cdn.net/0h_rmTxRJOAF1QLS201xp_CmxoDjAnAwYVKE1HPXwsWGV-ShBcOUNLPXEqC299GEEMakIcMyB-XWV7,ID,0,100000314,1539571394467,text,"Aduh jgn mau,,nanti dia bw pasukan padangnya buat mramaikn pasar..",false,0,,
56168308,tito firdaus,http://dl.profile.line-cdn.net/0hjUD-3PtCNXp5VBrycuxKLUUROxcOejMyAWB-SAxUaklSNyYqRDpzSwtSbx1QNHMsRjF8GlQAah8G,ID,0,100000313,1539571365712,text,cari suara milenial dan emak emak jaman now yakni sbg berikut: dr.Gamal.AHY.dan satu yg ditunggu tunggu pak sandi yg hobinya pakai lipbalm...,false,0,,
56168308,Netizen,,ID,0,100000312,1539571239364,text,"kan mmg dari dulu yg aktif pak sandi terus, sejak jd wagub juga dia yg aktif drpd anis. 
Andai jokowi-sandi bersatu, pasti negara ini maju 👍
Sayangnya onta2 barbar pasti demo berjilid jilid, makanya biar onta2 barbar jadi ompong, dipilihlah ketua mui sbg cawapres.",false,0,,
56168308,Yuiiii,http://dl.profile.line-cdn.net/0h2mCw2k46bUJ-DkCFqhQSFUJLYy8JIGsKBmgjdw8KYSdQbnoQEGtxLQhcMHtSP3gRFW5xLFwINHJS,ID,0,100000310,1539571166198,text,Bkaaal kalaah lagi wowo,false,0,,
56168308,.,http://dl.profile.line-cdn.net/0hD9tIsq0mGxZJMDaz7HVkQXV1FXs-Hh1eMQQHdmpjQS5jCVVDclFdI2s5RHNgBVtGJVUHI2w5TXJh,ID,0,100000309,1539571110555,text,Kayak srimulat aj sendi ni.... Cawaproz kok lawakan kliatan dr awal hanya pepesan pindang ni org... gak ada wibawanye tong,false,0,,
56168308,Ndra,,ID,0,100000308,1539571102179,text,Sandi pasti kalah kau sandi yakin..jika blm di robah kampanye kalian pasti kalah..yg bisa merobah kau sendiri sandi bkn orang lainn..,false,1,,
56168308,Ricky,http://dl.profile.line-cdn.net/0hbrXKEY8fPV1lMhHCHZpCCll3MzASHDsVHVAgbhRmZj8fCioIClQhbkdiMThMBH4JUVUhaxRiZ29I,ID,0,100000307,1539571091214,text,Sekalian pakai wig pak dan jgn lupa lip blam nya,false,0,,
56168308,donny,http://dl.profile.line-cdn.net/0h1AnRuXGubm5TK0NdHskROW9uYAMkBWgmKx5yD3QtMFcuSXxra0gmACR5ZV9_HntvbUkgCyYrYw57,ID,0,100000306,1539571085331,text,Sungguh mau jadi pemimpin NKRI?,false,0,,
56168308,Yunita Tiurma S,http://dl.profile.line-cdn.net/0hqyVWFLBSLlZrLgOigwJRAVdrIDscACgeEx80MRkoIDQSTmwDUk9jZRx9cTZCFz5QXhgyNRwueGdD,ID,0,100000305,1539571045390,text,Penataan opo? Pasar tanah abang jakarta aja semerawut pas dia sama gubernu jkt sekarang menjabat. Pak Sandi jangan janji2 palsu kasian masyarakat yang cari rezekinya di daerah dagang seperti pasar2.,false,0,,
56168308,gabriella lala,,ID,0,100000304,1539571029716,text,Kasihan ya orang ini,false,0,,
56168308,Febby FA,http://dl.profile.line-cdn.net/0h121NyCUBbh0MN0H6XKERSjByYHB7GWhVdFByfCw0NS1yDn1MMVkkfi01ZCwmBilINQZzfns2OHoi,ID,0,100000303,1539570890353,text,Ga ada maksud dan tujuan apa2. Cm lg pgn jd badut ibukota aja.,false,0,,
56168308,ReneeSetia,,ID,0,100000302,1539570883461,text,Mau bilang skrg tempe pindah ke petai? Petai lebih mahal dr tempe tau...🤪🤪🤪,false,0,,
56168308,tata komara,http://dl.profile.line-cdn.net/0m01aa349c7251082b720ef689f1f16b54a0181e093c0e,ID,0,100000301,1539570829645,text,"Org"" yg bodoh aja yg mau pilih no 02 org gak berwibawa",false,0,,
56168308,casrie,http://dl.profile.line-cdn.net/0m0e48d2a87251037824fc5c54af3ea4be6a3a14decdc0,ID,0,100000300,1539570824389,text,"Saya warga jakarta,dan semenjak pak sandi jadi wakil gubernur sampai sekarang soal pasar2 tradisional blm ada perubahan,masih tetap sama kayak dulu sebelum dia menjadi wakil gubernur.",false,0,,
56168308,renny fujiyani,http://dl.profile.line-cdn.net/0hqb7TAUQkLk0KLQGFzZZRGjZoICB9AygFchw0LCt5d3gjGTlJZBgyKC54cS4gTjpLMRkyeS14c3hy,ID,0,100000299,1539570754139,text,emang udah musim kampanye ?,false,0,,
56168308,Avie Pandita,http://dl.profile.line-cdn.net/0hBx0OLsoxHVcNNjA5ZWpiADFzEzp6GBsfdVlaNnswEGEnVggGYlJaNy4yQDcoU1MFYlcHNyE_RTMj,ID,0,100000298,1539570753834,text,Mau aja di hoax kin lg yg g jelas..dp 0% aja bukan buat raskin gmn ekonomi bs2 modol dimuka🤣🤣🤣🤣,false,0,,
56168308,sylvia,http://dl.profile.line-cdn.net/0hfzS1l1S8OVVuSBUW2UlGAlINNzgZZj8dFn4jYEobMzIRK34FVy1wMBgdb21KcCwFUyolMkxAZGQR,ID,0,100000297,1539570743802,text,Fixed pilih no 1,false,0,,
56168308,After_GTA,http://dl.profile.line-cdn.net/0h-fabKO0KcklcG148lGgNHmBefCQrNXQBJChoL3xPJCsiI2BPN3VqLngafip2ez0baHw9LCpLe3wh,ID,0,100000295,1539570656431,text,Farabong hidup na tegang ameett ..relax and santai dikit lah..ojo stress melulu. Hayuu lanjutkan bg sandi. Bikin sehat emak² dengan tawa ..emak² farabong kacian hidupna cius baee . no yg bikin stres mah noh yg naikin bensin moloo becanda na militer. Baru bil naik trus bil gak jd naik hihii ga lucu kan,false,0,,
56168308,anthonius 謝偉安,http://dl.profile.line-cdn.net/0hOnLna0NREEFxFz2a_m5vFk1SHiwGORYJCXMMclUUHnALJAJARCINJlcWGyVcIVRAHnBfIFQfRiZc,ID,0,100000294,1539570641422,text,"""Berfaedah""",false,0,,
56168308,Kenzai Kenjiro,http://dl.profile.line-cdn.net/0hO1UOIGb1EB5oNj00Oq1vSVRzHnMfGBZWEFcILBo_RnxND1ZPAAcIekgyHC9CD1VJBlYNeE9iHC5F,ID,0,100000293,1539570487176,text,"Saya hanya ingin melihat strategi apalagi yg akan mereka pakai untuk memenangkan pesta rakyat kali ini... Menghasut mslh agama sudah, janji kosong apalagi, Kali jaring fix,kesemrawutan kota jelas, jurus ngeles ahlinya...
COMMING SOON !!!!!!!",false,0,,
56168308,HARI,,ID,0,100000292,1539570432054,text,"Hahaha....wan bango oke ..oontrip..
Semuaaaaaa...janji mau diatasi
Ngurus tanah abang aja kagak becus...
Dasar BENCIS...",false,0,,
56168308,Herry N,http://dl.profile.line-cdn.net/0hk3QZn_lVNBxsIxuUOBRLS1BmOnEbDTJUFEB8e0EqOixJRHNNUxEuKEsrai0SEXdIV0R5f01wa3sR,ID,0,100000289,1539570297121,text,Kalau skrng sdh menjadi ketua umum APPSI (Asosiasi Pedagang Pasar Seluruh Indonesia kan sdh bisa berbuat langsung untuk kesejahteraan pedagang di pasar?????  Ngapain nunggu jadi wakil presiden????  Dasaaar omong doang,false,0,,
56168308,chanyunian,http://dl.profile.line-cdn.net/0hooWjpy9CMEBqExxeWa1PF1ZWPi0dPTYIEncrIhxAbSAQI39BUnYsL0cTbSJEd3REU3R4dR8RPHES,ID,0,100000288,1539570287710,text,BENCONG SALON.....,false,0,,
56168308,Zendi Yuko Perdana,http://dl.profile.line-cdn.net/0h94ksGJ7HZhtWCkvvIhEZTGpPaHYhJGBTLmUgdHECbXxzM3EYbWR6e3YNMXx_Oikaaj4oLXYCMS59,ID,0,100000287,1539570229797,text,Ada nggak calon selain ini bangsad? Itu pete di kepala gunanya buat apa?,false,0,,
56168308,Aris,http://dl.profile.line-cdn.net/0hwUWqU-9jKHpqCARjClNXLVZNJhcdJi4yEjtiT0YOJE1FPWp8Bm5kGE1cIU9FOm9_BjtjSUkOdR5F,ID,0,100000286,1539570128305,text,"yg blusukan wakilnya  capernya ungkang2 kaki 
kliatannya si wowo nggak mao capek makannya org duduk mulu perutnya kayak celengan semar macam DPR wkwkwkw
ciri2 org malas perutnya kayak celengan semar",false,0,,
56168308,Yan,http://dl.profile.line-cdn.net/0hqYVhyD66LnZrEQOTyrFRIVdUIBscPyg-E3BnQ00QcEdDKG8lUH5hFBwYIhRCI2AjUCI0REgZJ09H,ID,0,100000285,1539570109413,text,"Yahhhh madih mw makan janji? Gw c ogah, cuma cuap2 doank, minim prestasi, apa yg mw dibanggain? Mending yg ketauan kerja kerja kerja.",false,0,,
56168308,Nasution,http://dl.profile.line-cdn.net/0h3xDSxUBpbFd5KkO18uETAEVvYjoOBGofAR50MVorYGVQGyNRTRh0Y114OjJUTn5RTUoiYwt-MWZX,ID,0,100000284,1539570060644,text,Calon pemimpin KOG seperti anak kecil....,false,0,,
56168308,Kiswadi,http://dl.profile.line-cdn.net/0h8vgEVwzXZ1laPEps8nkYDmZ5aTQtEmERIlwuOy9uaz0kWCMNNAopPiw5bWp3DXcNYQ0rbCo0amh3,ID,0,100000283,1539570034736,text,Kbanyakan modus,false,0,,
56168308,yoyok,http://dl.profile.line-cdn.net/0hfVRMW5-2OXlvNBX1dXlGLlNxNxQYGj8xF1pxTxgwYE9CAX0sBlRzGkk0YR1CB3kvAAB_GBlkNEpE,ID,0,100000282,1539570027582,text,Ngurusinnya pasar2 terus. Ngabil hari rakyat2 kecil. Tp kami butuh penjelasan trhadap hal yg lebih besar lg. yg lebih general. Krn ini kan untuk negara besar. Bukan lagi skala kota,false,0,,
56168308,JackD,http://dl.profile.line-cdn.net/0h1QJmZxKmbn53FELqkx8RKUtRYBMAOmg2D3MhG1cQOEcKIysqTncpEQURZBlYJiwhTiApGFMXNRkP,ID,0,100000281,1539570018412,text,Hahahaha lucu lucu lucu,false,0,,
56168308,deby,http://dl.profile.line-cdn.net/0hMkqqF3i-EkRMCD9JY6JtE3BNHCk7JhQMNG1dJm5fHnZib11HI2teJm4MSnU2alNFdm5dd2AJHyFo,ID,0,100000280,1539570000458,text,Kebanyakan halu nih cawapres 2..halu yg TDK manfaat,false,0,,
56168308,ichsan,http://dl.profile.line-cdn.net/0hQ65UL7SuDhkILCC9nr1xTjRpAHR_AghRcB5HLSx8VCAtTExGY0NFeykrUnkkHUpJM01Bf30oBy53,ID,0,100000277,1539569909741,text,Ndak mutu,false,0,,
56168308,Mocking Jay,http://dl.profile.line-cdn.net/0hDr9Ji_kkG10EMzduMXBkCjh2FTBzHR0VfFdcPSYyRmUtVFsPPlcBbnRmTT4tCl5cMF1cOCFgR2so,ID,0,100000276,1539569898784,text,Berita nya soal PENISTA AGAMA aja dong biar pada seneng. Daripada berita pak sandi tapi cebong semua.,false,0,,forbidden
56168308,Regi,http://dl.profile.line-cdn.net/0h9R5O8SvsZn0INku6osMZKjRzaBB_GGA1cFkhEyljO0txBygoM1EuHCo-axohVnMsNlUtT3o2a0Qj,ID,0,100000275,1539569842852,text,Koq ga ada komen dari pendukungnya ya 😂😂,false,0,,
56168308,JW. Maelis TED,,ID,0,100000273,1539569775114,text,Capresnya males kampanye Cawapresnya napsu banget.,false,0,,
56168308,Choetz,http://dl.profile.line-cdn.net/0hK7lKKcVyFBhRMjnYLwVrT213GnUmHBJQKVFcKiFlSi58VlZOZVJffXNnQy4pBFVOOVdfKyNiGS1-,ID,0,100000272,1539569765287,text,"Yes... dtata ky tnh abang.. Grup sana selalu kasih kejutan. DP 0%, Tmbh lapangan krj pke OkOC, mengurangi kemacetan, banjir. Wah pokonya janji2nya oke bingitss lah.",false,0,,
56168308,Regi,http://dl.profile.line-cdn.net/0h9R5O8SvsZn0INku6osMZKjRzaBB_GGA1cFkhEyljO0txBygoM1EuHCo-axohVnMsNlUtT3o2a0Qj,ID,0,100000271,1539569730865,text,Ya Allah calon presiden koq ya gini amat 😂😂,false,0,,
56168308,ang goen,http://dl.profile.line-cdn.net/0hlkY8R1oDM0RkQRxzs9RME1gEPSkTbzUMHHR4ckdEbXZOIyQQW3N_dxZCZXZMcHxAWHV0ckkWanQb,ID,0,100000270,1539569721717,text,Udah mulai masa kampanye ya?,false,0,,
56168308,Niauzhe Tomato,http://dl.profile.line-cdn.net/0hWCXXrGz6CGxlISTPPSd3O1lkBgESDw4kHRRPAkIpUQlBFko7UBNFCUV1BgxNF0c7DEcSCRN1BVkb,ID,0,100000269,1539569621156,text,Gawe gilo,false,0,,
56168308,salim sen,http://dl.profile.line-cdn.net/0hcV0-YpePPHkNVBAl-cNDLjERMhR6ejoxdTF7Sn9SNhl1M3omNzN2TCgEYEh1NnwsZWIgHS9Xak0k,ID,0,100000267,1539569592901,text,"Jangan merusak bangsa dan negeri ini lg karena hanya kepentingan kerakusan dan tamak hidup kalian saja,",false,0,,
56168308,i am not ur TOY,http://dl.profile.line-cdn.net/0hnQx-18GJMX5FVByRUlhOKXkRPxMyejc2PTF9SjVXZkttbHEofjosHmJXP089Y3Z9fjN3TWQAbUlg,ID,0,100000266,1539569582588,text,Aiiiihhh… Cucok cyiiiinnn,false,0,,
56168308,eviied,http://dl.profile.line-cdn.net/0hIhVHjHRPFkdrMTiUWcJpEFd0GCocHxAPE18OdUwxHSdFBFJBUgNZdhxhTH9AVllCBFVfIxtjGHJO,ID,0,100000265,1539569565679,text,"Banyak janji..hasilny..""O""...jln dittup buat org jualan..sungai bau dittup jaring,trotoar digambar warna warnai...aduh pinterny...anak mami bisa pakai lip balm skrg punya..rambut pete...jkt..ooh jkt...sy kasihan knp tdk seindah waktu ada pak ahok...??maaf yaa..",false,0,,
56168308,Livaldy Septian 哈利姆,http://dl.profile.line-cdn.net/0hHeMgz-IbF0pwHjuIj1VoHUxbGScHMBECCCgKLVccTXhaeVYZTX1eLVJMSXsKfARPSStRLAYdTCha,ID,0,100000264,1539569506700,text,"Die berasal dari Kubu Pembuat dan Penyebar Hoaks, Banyak Bacot tetapi Prestasi Nol, Kumpulan Pengecut, Kumpulan Orang Gila, dll",false,0,,
56168308,Yas🥀,http://dl.profile.line-cdn.net/0hubKp9axqKk12CQfpLIBVGkpMJCABJywFDmw1K1EBI3pfbmsaHjplLQZcJnRbOm1MSGw1LQEKcnte,ID,0,100000263,1539569501788,text,Stok meme nambah guys,false,0,,
56168308,Meldvoy Karlisye S,http://dl.profile.line-cdn.net/0hamkp6CJ2PkJWCRPmeilBFWpMMC8hJzgKLm8jJ3AOZSZzbnwSbT10I3QOMyJzPi4QPjp1LHJdYCIs,ID,0,100000262,1539569470368,text,Dasar sandi persis sekali kaya emak2 pake daster yg tukang gosipppp,false,0,,
56168308,Tiantanik,http://dl.profile.line-cdn.net/0hDeFl6wWJG0p7FTd4w5JkHUdQFScMOx0CAyEHKw4cEikEJgsdE3VXeFYQRHpTJFpJQHNULlhCTX9f,ID,0,100000261,1539569448038,text,Pak jokowi dari dulu kerja terus tiap hari indonesia makin hijau sejahtera!,false,0,,
56168308,Rendy Rinaldy,http://dl.profile.line-cdn.net/0hM5yIe2MxEhpEMD7YabptTXh1HHczHhRSPFYIeDJkRXphB1xKf1YNe2ZgS31tCAUce1dedDZkGS06,ID,0,100000260,1539569380846,text,"Dari antara 4 calon yg ada saya paling suka sm Sandiaga Uno.. karna bisa bikin saya ketawa mulu tiap baca berita dia.. menghibur banget asli..
Tp kalo untuk menjadi wakil pemimpin negara, saya rasa nanti2 dl aja dhe yah..",false,0,,
56168308,buijan,http://dl.profile.line-cdn.net/0hQ1OT1cpHDh5yLSFzv6JxSU5oAHMFAwhWCkNHLQV9Vn5dFE1KHB8SLFMsA3kMGkEcTU9BfFUlU3tb,ID,0,100000259,1539569367659,text,1 kata BEGO,false,0,,
56168308,Mri0 Tal$],http://dl.profile.line-cdn.net/0hUE8Jj1IlCmoFMyVDE551PTl2BAdyHQwifVNMWXAzBw4tBBk1OwUWCnVnVl98C09pOFBFXCc7UQop,ID,0,100000256,1539569258710,text,Pelawak yg bagus,false,0,,
56168308,JOHNY A,http://dl.profile.line-cdn.net/0hPulrUci8D1pRCyNQlulwDW1OATcmJQkSKW1APXYIATkobE9fZW1Fa3dYAWt9M05YPmxCPnYDAmJ_,ID,0,100000255,1539569183729,text,"Ketua umum APPSI , koq ga dibenahi pasarnya , buat pilot project satu aja . Daripada tunggu jadi wapres , apa sempat ? Atau cuman omdo aja .",false,0,,
56168308,Tiphan,http://dl.profile.line-cdn.net/0m00bb932672512ce04eaed8b43fca820e10f8eab68b71,ID,0,100000254,1539569150669,text,3 tahun jadi ketua APPSI ngapain aja?,false,0,,
56168308,Yogi Aditya Perdana,http://dl.profile.line-cdn.net/0hwf6jljCiKEkLEwWjI-lXHjdWJiR8PS4BcyduK3kTci12KjsdMXY1Li4SfishImxKZSE0eHoWdSwm,ID,0,100000253,1539569145395,text,Alfatekaa,false,0,,
56168308,hikmat setiawan,,ID,0,100000252,1539569129445,text,Pencitraan.....pak  pasar sama gubernur sdh direncanakan kami rakyat butuh kepastian bp harga murah tapi petani makmur jangan harga murah petani tdk sengsara itu harapan takyat dan petani,false,0,,
56168308,doel,,ID,0,100000250,1539569083248,text,"Saya menolak percaya dengan gerombolan HOAX ini, kerja ga lebih dari NYINYIR PEMERINTAH, ASBUN, FITNAH, KOAR2...benar2 ga guna aktifitas mereka. 
RAKUS KEKUASAAN BERTAMENG RAKYAT.
Lebih baik kerja nyata membangun negeri dr pd ngeladenin gerombolan HOAX MUKA PLASTIK.",false,0,,
56168308,Wàwàn,http://dl.profile.line-cdn.net/0hfNk6Z5P3OWFWTxTEtOxGNmoKNwwhYT8pLisjAXtMZFR-Kn4xPitzUHBJZVlyfS4-aCxwUnEYNQUv,ID,0,100000249,1539569061418,text,Malu sendiri saya melihat sandi sama zulkifli yg sok merakyat...merakyat kalau ada maunya...,false,1,,
56168308,Mr n@2ngoye,http://dl.profile.line-cdn.net/0hpc4ML-E6L0wJNANJGUhQGzVxISF-GikEcQdoIihjJiwjDDocZwVgIy1jeH9wVmwZZVoyKCRkcX4l,ID,0,100000248,1539569060351,text,Cocoknya jd pelawak sj...cm janji utk perbaiki ekonomi tp ya gpp yg dijanjiin emak2 yg gak ngerti masalah ekonomi global & mereka cm dpt PHP spt di pilgub jkt yg hasilnya zoonk sm janji....,false,0,,
56168308,Wira mi5splus,http://dl.profile.line-cdn.net/0hbf4FDOOZPUkJPxL1rftCHjV6MyR-ETsBcVlyfXk8YngjWH0fMlEmeHg5YXEtW3lKNVknLCo4Zy53,ID,0,100000247,1539569054280,text,"jangan janji aja,u jadi wagabener aj belum beres,uda janji lagi😒😒😒😒",false,0,,
56168308,nani sugiarti,http://dl.profile.line-cdn.net/0hndf2lSriMUtbSxyxF3JOHGcOPyYsZTcDIyh9JXscaCl2ciQaZC8sfioZOHh_eiYUMyt2fnhPa3J_,ID,0,100000246,1539568973666,text,G penting dan g ada wibawanyaa.aku kok g srekyaaa jadi inggat janji janji kosongmuuu,false,0,,
56168308,Is'One,http://dl.profile.line-cdn.net/0hBCUDw-X-HWxoPTLQLWliO1R4EwEfExskEF9bCUw6RVQVWQ8zV1xSWkVoRgkVDgk4BltSC0VqE1hC,ID,0,100000245,1539568967334,text,"Saya kira cuma plat kendaraan aja yang genap ganjil
Ini tingkahnya juga Ganjil gini",false,0,,
56168308,Sariah,http://dl.profile.line-cdn.net/0hnSambpZ-MXxcFB7j8f5OK2BRPxErOjc0JHcrSC1HZ0t0d355N3EtGnxBbh8iInQiNXB5GH8TaBgm,ID,0,100000244,1539568923732,text,"Sy mending pilih yg baru siapa tahu punya gagasan dan gebrakan yg lebih bagus. Para pembantu Presiden Petahana banyak yg ga becus itu yg  memuakkan, ABS =Asal Bpk Senang, kasihan jg petahananya cuma dikerjain doang. Jd yg terpaksa utk menggantikan para kabinetnya ya Petahana jdnya ikutan hrs diganti",false,0,,
56168308,YD,http://dl.profile.line-cdn.net/0hy75rNeaiJhgICwv39tpZTzROKHV_JSBQcD86eiUDfyp3OjYaMm47fHpfeXpwMjVNYD1oLSVYcHws,ID,0,100000243,1539568859523,text,Itu namanya otaknya sebesat biji pete hehhehehe,false,0,,
56168308,Desi,http://dl.profile.line-cdn.net/0hyDFFuIQnJmt7Pwu22p5ZPEd6KAYMESAjA147Wl86LFMCDGU_RFo5XVtsfAkCW2hvQw45BA1vcFMB,ID,0,100000241,1539568803720,text,Kok merasa lucu aja,false,0,,
56168308,Randi,http://dl.profile.line-cdn.net/0h3ZL8A4S-bHVxQUG3rn0TIk0EYhgGb2o9CSMnElIWOk0MdCglSiF0RwZGMENfdHwqHS8hR1dINUcL,ID,0,100000240,1539568793760,text,Gak jelas ni orang,false,0,,
56168308,rose vembria,http://dl.profile.line-cdn.net/0hkQS4vMXFNH5uTRlU5ONLKVIIOhMZYzI2Fi0oGxhJPkgUfXMgWi58Gk9KOhpEKSR8UnkuG0lEbB4R,ID,0,100000239,1539568792300,text,Lucu..lucu..,false,0,,
56168308,valentia,,ID,0,100000238,1539568780711,text,"Eneg lihatnya, cm bs nya ngomong doank, mau jd apa negara Sebesar ini diurus ky orang ini. Saat bbrp daerah kena musibah, ga ada yg komen n action bantu rakyatnya, malah kampaye yg cm janji"" palsu",false,0,,
56168308,Andeas JH.,http://dl.profile.line-cdn.net/0hzWAq1xceJXh8CAn0s15aL0BNKxULJiMwBDloHA4KL0ADPmB-RGZtH14KKU5UMWR6Fzw6Hw4LLEsC,ID,0,100000237,1539568770409,text,"Mau jadi pemimpin, tanpa didasari dari hati nurani sbg seorang pemimpin, tapi didasari dari ambisi, ya akhirnya seperti ini.. Ngelawak kayak badut, nyebar hoax dan selalu nyinyir.. SALAM 2 PERIODE PAK JOKOWI...",false,1,,
